,Num. Days In Fluid,Fluid Ca2+ (mM),Fluid Na+ (mM),Precursor Conc. (wt. %),Crosslinker Conc. (mM),Detach. Pressure (PSI),Nozzle Diam. (mm),Nozzle Angle (deg),Dist. P to N (cm),Angle P to N (deg),Flow Rate (uL/min),Nozzle Coating,Surface Tension (mN/m),Microgel Diam. (um)
4685,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,450.0
4686,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,470.0
4687,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,440.0
4688,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,530.0
4689,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4690,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4691,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4692,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4693,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4694,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,510.0
4695,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,500.0
4696,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,580.0
4697,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4698,1.5,2.0,0.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,72.01,480.0
4797,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4798,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,860.0
4799,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,690.0
4800,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,690.0
4801,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4802,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,690.0
4803,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,690.0
4804,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,740.0
4805,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,750.0
4806,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,810.0
4807,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4808,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,710.0
4809,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4810,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,760.0
4811,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,810.0
4812,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4813,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,700.0
4814,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4815,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,690.0
4816,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4817,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,680.0
4818,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4819,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,670.0
4820,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,710.0
4821,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,710.0
4822,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,700.0
4823,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4824,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,710.0
4825,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,730.0
4826,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4827,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,760.0
4828,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,720.0
4829,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,770.0
4830,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,710.0
4831,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,720.0
4832,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,760.0
4833,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,770.0
4834,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,870.0
4835,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4836,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,750.0
4837,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,720.0
4838,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,720.0
4839,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,740.0
4840,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,750.0
4841,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,610.0
4842,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,820.0
4843,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,620.0
4844,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,680.0
4845,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4846,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,850.0
4847,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4848,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4849,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,860.0
4850,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,860.0
4851,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,660.0
4852,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4853,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,850.0
4854,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,730.0
4855,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4856,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,870.0
4857,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,720.0
4858,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4859,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,920.0
4860,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4861,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,770.0
4862,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,860.0
4863,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4864,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4865,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,700.0
4866,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4867,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4868,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,810.0
4869,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,810.0
4870,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,820.0
4871,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4872,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,920.0
4873,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4874,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,730.0
4875,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,850.0
4876,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4877,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4878,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4879,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,730.0
4880,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,740.0
4881,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,900.0
4882,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,680.0
4883,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,710.0
4884,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,690.0
4885,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4886,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4887,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,880.0
4888,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,900.0
4889,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4890,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,820.0
4891,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4892,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,890.0
4893,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4894,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4895,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,810.0
4896,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4897,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4898,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4899,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4900,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4901,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,720.0
4902,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,750.0
4903,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,710.0
4904,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,690.0
4905,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,760.0
4906,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4907,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4908,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,900.0
4909,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,770.0
4910,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,870.0
4911,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,830.0
4912,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4913,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4914,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,820.0
4915,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,770.0
4916,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4917,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,830.0
4918,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4919,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,700.0
4920,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,810.0
4921,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,900.0
4922,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,750.0
4923,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,820.0
4924,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4925,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4926,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,880.0
4927,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,940.0
4928,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4929,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,760.0
4930,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,890.0
4931,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,910.0
4932,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,760.0
4933,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,770.0
4934,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,850.0
4935,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,750.0
4936,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4937,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,820.0
4938,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,920.0
4939,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4940,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4941,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4942,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,890.0
4943,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,810.0
4944,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,740.0
4945,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,810.0
4946,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,830.0
4947,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,820.0
4948,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,870.0
4949,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4950,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4951,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,720.0
4952,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,830.0
4953,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4954,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,790.0
4955,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,780.0
4956,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4957,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,820.0
4958,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,730.0
4959,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,700.0
4960,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,800.0
4961,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,840.0
4962,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,770.0
4963,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,820.0
4964,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,730.0
4965,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,760.0
4966,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,770.0
4967,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,700.0
4968,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,700.0
4969,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,730.0
4970,1.5,0.9,153.0,0.5,100.0,5.0,0.15,45,30.0,0,200,0,55.73,740.0
4971,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,408.0
4972,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,368.0
4973,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,341.0
4974,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,400.5
4975,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,364.5
4976,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,349.0
4977,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,394.5
4978,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,425.0
4979,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,358.5
4980,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,418.5
4981,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,452.5
4982,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,323.5
4983,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,382.0
4984,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,402.0
4985,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,314.5
4986,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,364.5
4987,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,319.5
4988,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,330.5
4989,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,426.0
4990,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,365.0
4991,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,339.5
4992,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,397.0
4993,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,425.0
4994,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,349.5
4995,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,293.5
4996,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,342.0
4997,1.5,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,316.5
4998,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,634.823817
4999,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,555.838994
5000,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,535.9948647
5001,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,669.324683
5002,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,558.5966082
5003,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,596.3913395
5004,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,552.2463391
5005,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,580.4670188
5006,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,604.9862256
5007,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,603.289902
5008,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,623.4525112
5009,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,504.5206889
5010,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,515.90696
5011,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,566.4221723
5012,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,650.0
5013,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,558.3177299
5014,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,610.7641932
5015,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,569.9196552
5016,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,470.4497656
5017,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,549.9243621
5018,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,523.2829491
5019,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,573.7417244
5020,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,509.1483788
5021,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,607.2073003
5022,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,571.9627015
5023,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,541.4185781
5024,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,599.7194031
5025,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,638.4309505
5026,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,575.9629606
5027,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,579.7217056
5028,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,482.9827461
5029,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,567.4881055
5030,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,493.3181872
5031,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,572.0593407
5032,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,635.9743176
5033,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,538.4229916
5034,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,574.9623668
5035,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,636.3210977
5036,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,556.9850385
5037,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,556.6550827
5038,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,591.9318615
5039,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,565.4011988
5040,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,526.3561311
5041,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,567.8800042
5042,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,522.7934175
5043,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,529.9148433
5044,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,558.4263644
5045,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,510.8359033
5046,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,532.7114248
5047,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,510.0650321
5048,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,538.5816172
5049,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,499.0398106
5050,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,550.0150442
5051,1.15,0.9,153.0,0.5,100.0,20.0,0.15,45,30.0,0,200,0,55.73,541.7792034
