,Displacement (mm),Ext. Diam. (mm),Ext. Length (cm),Est. Vol. Fraction,Fluid Ca2+ (mM),Resuspension_encoded,Syringe Diam. (mm),Microgel Conc. (%),Microgel Size (mm),Speed (mm/sec),Complex_0,YS_breakdown_33,YStrain_breakdown_33,Viscosity_0.1/s,Force (N)
1220,19.279,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5847
1221,20.5396,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5688
1222,21.7993,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4877
1223,23.0589,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4481
1224,24.3193,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4029
1225,25.5794,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3594
1226,26.8392,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3031
1227,28.0989,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1964
1228,29.3595,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1581
1229,30.6193,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.0864
1230,31.8789,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.0067
1231,33.1393,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.932
1232,34.3995,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.7735
1233,35.6591,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.6143
1234,36.919,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.4777
1235,38.1794,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.358
1236,39.4394,0.61,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.2432
1237,0.0,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,0.0
1238,0.3784,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.0373
1239,0.7987,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5617
1240,1.2189,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5407
1241,1.6386,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4751
1242,2.8989,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.4239
1243,4.1586,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3494
1244,5.4184,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2765
1245,6.6787,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2407
1246,7.9388,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.245
1247,9.1985,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1787
1248,10.4585,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.175
1249,11.7189,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2371
1250,12.9788,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2262
1251,14.2382,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3083
1252,15.4987,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2856
1253,16.759,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3341
1254,18.0186,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3331
1255,19.2784,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3695
1256,20.5388,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3692
1257,21.7987,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3394
1258,23.0583,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3047
1259,24.3186,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2907
1260,25.5789,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.248
1261,26.8387,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1539
1262,28.0984,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1181
1263,29.3589,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.0438
1264,30.6188,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.9654
1265,31.8784,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.9063
1266,33.1386,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.7607
1267,34.399,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.6104
1268,35.6587,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.4638
1269,36.9183,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.283
1270,38.1788,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.2183
1271,39.4388,0.51,2.54,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.1767
1272,0.0,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,0.0
1273,0.3828,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,4.1005
1274,0.8029,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.7539
1275,1.2224,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5947
1276,1.6424,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5746
1277,2.9026,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.6626
1278,4.1629,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.8016
1279,5.4228,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.9469
1280,6.6824,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,4.048900000000001
1281,7.9427,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,4.1075
1282,9.2027,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,4.1466
1283,10.4628,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,4.1873000000000005
1284,11.7224,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,4.153700000000001
1285,12.9829,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,4.141900000000001
1286,14.2428,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,4.1254
1287,15.5024,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,4.0816
1288,16.7628,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,4.0252
1289,18.0229,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.9616
1290,19.2825,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.8865
1291,20.5423,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.7985
1292,21.8029,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.7197
1293,23.0626,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.6195
1294,24.3223,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.5301
1295,25.5826,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.3874
1296,26.843,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.2752
1297,28.1026,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,3.1321
1298,29.3623,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.983
1299,30.6228,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.8611
1300,31.8828,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.7689
1301,33.1423,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.6347
1302,34.4026,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.4893
1303,35.663,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.3546
1304,36.9227,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.2046
1305,38.1824,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.1342
1306,39.4428,1.65,0.0,0.9,0.9,1,11.9,0.25,0.506,1.0,6.141030103192575,0.5503065,13.73015,13.21805,2.0379
1307,0.0002,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,0.0029
1308,0.3984,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2508
1309,0.818,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1594
1310,1.2382,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1489
1311,1.6584,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.162
1312,2.918,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2081
1313,4.1783,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2344
1314,5.4385,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2621
1315,6.6983,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.3475
1316,7.958,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4126
1317,9.2184,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4614
1318,10.4783,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4961
1319,11.7382,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4931
1320,12.9981,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4778
1321,14.2584,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4854
1322,15.5184,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.455
1323,16.7779,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4065
1324,18.0383,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4017
1325,19.2985,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.3627
1326,20.558,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.3227
1327,21.8181,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2859
1328,23.0785,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.252
1329,24.3383,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2082
1330,25.5978,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1289
1331,26.8582,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0722
1332,28.1184,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0599
1333,29.3782,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.9786
1334,30.6379,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.9052
1335,31.8985,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.8608
1336,33.1584,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.779
1337,34.418,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.6694
1338,35.6782,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.5454
1339,36.9385,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.4322
1340,38.1982,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.2494
1341,39.458,1.36,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0969
1342,0.0003,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,0.0116
1343,0.3986,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2895
1344,0.8186,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0725
1345,1.2381,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.9332
1346,1.6585,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.9352
1347,2.9181,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0134
1348,4.1786,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0113
1349,5.4385,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0354
1350,6.6982,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0378
1351,7.9584,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0519
1352,9.2187,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0908
1353,10.4784,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1239
1354,11.7382,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1464
1355,12.9987,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1562
1356,14.2586,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1687
1357,15.5182,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1407
1358,16.7783,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1016
1359,18.0388,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.126
1360,19.2986,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1049
1361,20.558,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0711
1362,21.8185,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0478
1363,23.0788,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.007
1364,24.3383,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.9874
1365,25.5983,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.9439
1366,26.8587,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.908
1367,28.1185,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.8569
1368,29.3781,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.7612
1369,30.6385,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.7122
1370,31.8987,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.6164
1371,33.1583,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.4646
1372,34.418,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.3309
1373,35.6787,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.2255
1374,36.9385,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.1033
1375,38.1981,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0286
1376,39.4584,0.84,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,1.8748
1377,0.0003,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,0.013
1378,0.3987,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4289
1379,0.8186,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.3234
1380,1.2381,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.3128
1381,1.6584,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.3234
1382,2.9182,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4489
1383,4.1787,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.5139
1384,5.4386,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.6138
1385,6.6983,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.6535
1386,7.9585,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.7314
1387,9.2184,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.7507
1388,10.4787,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.7244
1389,11.7382,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.6609
1390,12.9987,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.6162
1391,14.2587,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.5999
1392,15.5182,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.5574
1393,16.7784,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4508
1394,18.0388,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.4222
1395,19.2984,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.383
1396,20.5581,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2809
1397,21.8187,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.2075
1398,23.0786,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.154
1399,24.3383,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.1298
1400,25.5982,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.064
1401,26.8588,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,3.0479
1402,28.1185,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.9977
1403,29.3781,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.9708
1404,30.6385,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.9443
1405,31.8988,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.9011
1406,33.1583,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.8227
1407,34.4182,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.6857
1408,35.6786,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.5282
1409,36.9387,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.3776
1410,38.1982,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.2268
1411,39.4585,1.54,2.54,0.9,0.9,1,11.9,0.5,0.605,1.0,94.63626484879813,6.15682,10.118285,118.96199999999999,2.0885
